instantly_lead_id,email,first_name,last_name,company_name,website,phone,personalization,Type,Category,Subtypes,City,Service,Niche_raw,Subniche,Siret,Siren,Effectif,Naf,FormeJuridique,AnneeCreation,ChiffreAffaires,TailleEntreprise,LeadScore,TrancheEffectif,custom_variables_json,NICHE,STATUS_FILTER,FILTER_REASON
01a0b551-7bee-77a1-b1ff-3cb1cddde684,contact@njdesigner.fr,SAF,,SAF Bâtiments,safbatiments.fr,,,Maçon,,"Maçon, Charpentier, Constructeur de maisons personnalisées, Constructeur immobilier, Société de travaux publics, Couvreur, Société de construction de piscine",Montboucher-sur-Jabron,BTP / rénovation,BTP PME 3-15 salariés (France),BTP PME 3-15 salariés (France),,,,,,,,,,,"{""firstName"": ""SAF"", ""companyName"": ""SAF Bâtiments"", ""naf"": """", ""city"": ""Montboucher-sur-Jabron"", ""type"": ""Maçon"", ""niche"": ""BTP PME 3-15 salariés (France)"", ""siren"": """", ""siret"": """", ""service"": ""BTP / rénovation"", ""category"": """", ""effectif"": """", ""subniche"": ""BTP PME 3-15 salariés (France)"", ""subtypes"": ""Maçon, Charpentier, Constructeur de maisons personnalisées, Constructeur immobilier, Société de travaux publics, Couvreur, Société de construction de piscine"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",BTP,non_valid,excluded:constructeur immobilier@BTP
01a0b551-7dc8-7825-9d8e-cfa070ece911,contact@entreprise-habitat.com,L'Entreprise,,L'Entreprise de l'Habitat,entreprise-habitat.com,,,Travaux généraux,Travaux généraux,"Travaux généraux, Charpentier, Entrepreneur spécialisé dans la démolition, Entreprise de terrassement, Constructeur immobilier, Entrepreneur spécialisé dans l'isolation, Maçon, Peintre en bâtiment, Plâtrier.ère, Couvreur",Plaisir,BTP / rénovation,BTP PME 3-15 salariés (France),BTP PME 3-15 salariés (France),,,,,,,,,,,"{""firstName"": ""L'Entreprise"", ""companyName"": ""L'Entreprise de l'Habitat"", ""naf"": """", ""city"": ""Plaisir"", ""type"": ""Travaux généraux"", ""niche"": ""BTP PME 3-15 salariés (France)"", ""siren"": """", ""siret"": """", ""service"": ""BTP / rénovation"", ""category"": ""Travaux généraux"", ""effectif"": """", ""subniche"": ""BTP PME 3-15 salariés (France)"", ""subtypes"": ""Travaux généraux, Charpentier, Entrepreneur spécialisé dans la démolition, Entreprise de terrassement, Constructeur immobilier, Entrepreneur spécialisé dans l'isolation, Maçon, Peintre en bâtiment, Plâtrier.ère, Couvreur"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",BTP,non_valid,excluded:constructeur immobilier@BTP
01a0b551-7f4c-7d14-916b-b66237dbf7cd,a.jevic@batilor.fr,Batilor,,Batilor - Constructeur maison Vosges,batilor.com,,,Constructeur de maisons personnalisées,,"Constructeur de maisons personnalisées, Constructeur immobilier, Constructeur de maisons en bois, Constructeur de maisons modulaires",Épinal,BTP / rénovation,BTP PME 3-15 salariés (France),BTP PME 3-15 salariés (France),,,,,,,,,,,"{""firstName"": ""Batilor"", ""companyName"": ""Batilor - Constructeur maison Vosges"", ""naf"": """", ""city"": ""Épinal"", ""type"": ""Constructeur de maisons personnalisées"", ""niche"": ""BTP PME 3-15 salariés (France)"", ""siren"": """", ""siret"": """", ""service"": ""BTP / rénovation"", ""category"": """", ""effectif"": """", ""subniche"": ""BTP PME 3-15 salariés (France)"", ""subtypes"": ""Constructeur de maisons personnalisées, Constructeur immobilier, Constructeur de maisons en bois, Constructeur de maisons modulaires"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",BTP,non_valid,excluded:constructeur immobilier@BTP
01a0b551-81a9-7ba4-a67c-7c533de3984f,contact@batiprofit.com,Bati,,Bati Profit – Entreprise de Rénovation et Construction Nice,batiprofit.shop/%3futm_source%3dgooglebusinessprofile%26utm_medium%3dorganic%26utm_campaign%3dtest,,,Entreprise de construction,Entreprise de construction,"Entreprise de construction, Constructeur de structures en béton, Électricien, Travaux généraux, Constructeur immobilier, Peintre en bâtiment, Plâtrier.ère, Plombier, Remodeleur, Carreleur",Nice,BTP / rénovation,BTP PME 3-15 salariés (France),BTP PME 3-15 salariés (France),,,,,,,,,,,"{""firstName"": ""Bati"", ""companyName"": ""Bati Profit – Entreprise de Rénovation et Construction Nice"", ""naf"": """", ""city"": ""Nice"", ""type"": ""Entreprise de construction"", ""niche"": ""BTP PME 3-15 salariés (France)"", ""siren"": """", ""siret"": """", ""service"": ""BTP / rénovation"", ""category"": ""Entreprise de construction"", ""effectif"": """", ""subniche"": ""BTP PME 3-15 salariés (France)"", ""subtypes"": ""Entreprise de construction, Constructeur de structures en béton, Électricien, Travaux généraux, Constructeur immobilier, Peintre en bâtiment, Plâtrier.ère, Plombier, Remodeleur, Carreleur"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",BTP,non_valid,excluded:constructeur immobilier@BTP
01a0b551-96bb-7e92-85c6-eb078dec5ea0,info@mckbt.fr,MCK,,MCK,mckbt.fr/%3futm_source%3dgmb,,,Entreprise de construction,,"Entreprise de construction, Constructeur de structures en béton, Entrepreneur spécialisé dans la démolition, Électricien, Constructeur immobilier, Entrepreneur spécialisé dans l'isolation, Maçon, Peintre en bâtiment, Plombier, Remodeleur",Creil,BTP / rénovation,BTP PME 3-15 salariés (France),BTP PME 3-15 salariés (France),,,,,,,,,,,"{""firstName"": ""MCK"", ""companyName"": ""MCK"", ""naf"": """", ""city"": ""Creil"", ""type"": ""Entreprise de construction"", ""niche"": ""BTP PME 3-15 salariés (France)"", ""siren"": """", ""siret"": """", ""service"": ""BTP / rénovation"", ""category"": """", ""effectif"": """", ""subniche"": ""BTP PME 3-15 salariés (France)"", ""subtypes"": ""Entreprise de construction, Constructeur de structures en béton, Entrepreneur spécialisé dans la démolition, Électricien, Constructeur immobilier, Entrepreneur spécialisé dans l'isolation, Maçon, Peintre en bâtiment, Plombier, Remodeleur"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",BTP,non_valid,excluded:constructeur immobilier@BTP
01a0b551-a4b2-7d0c-ab76-d9d7ece71fb9,contact@rotge-batiment.com,ROTGE,,ROTGE BATIMENT,rotge-batiment.com,,,Entreprise de construction,,"Entreprise de construction, Constructeur immobilier",Auch,BTP / rénovation,BTP PME 3-15 salariés (France),BTP PME 3-15 salariés (France),,,,,,,,,,,"{""firstName"": ""ROTGE"", ""companyName"": ""ROTGE BATIMENT"", ""naf"": """", ""city"": ""Auch"", ""type"": ""Entreprise de construction"", ""niche"": ""BTP PME 3-15 salariés (France)"", ""siren"": """", ""siret"": """", ""service"": ""BTP / rénovation"", ""category"": """", ""effectif"": """", ""subniche"": ""BTP PME 3-15 salariés (France)"", ""subtypes"": ""Entreprise de construction, Constructeur immobilier"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",BTP,non_valid,excluded:constructeur immobilier@BTP
01a0b551-a4b2-7d0c-ab76-d9ffd7f4b39e,abcdubatiment@wanadoo.fr,ABC,,ABC du Bâtiment,abcdubatiment.com,,,Entreprise de construction,,"Entreprise de construction, Constructeur de terrasses, Constructeur immobilier, Entrepreneur spécialisé dans l'isolation, Maçon, Couvreur, Carreleur",Niort,BTP / rénovation,BTP PME 3-15 salariés (France),BTP PME 3-15 salariés (France),,,,,,,,,,,"{""firstName"": ""ABC"", ""companyName"": ""ABC du Bâtiment"", ""naf"": """", ""city"": ""Niort"", ""type"": ""Entreprise de construction"", ""niche"": ""BTP PME 3-15 salariés (France)"", ""siren"": """", ""siret"": """", ""service"": ""BTP / rénovation"", ""category"": """", ""effectif"": """", ""subniche"": ""BTP PME 3-15 salariés (France)"", ""subtypes"": ""Entreprise de construction, Constructeur de terrasses, Constructeur immobilier, Entrepreneur spécialisé dans l'isolation, Maçon, Couvreur, Carreleur"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",BTP,non_valid,excluded:constructeur immobilier@BTP
01a0b551-a630-70ab-aae2-5e26e983ff75,contact@habitat-ecr.fr,Habitat,,Habitat ECR,habitat-ecr.fr,,,Entreprise de construction,Entreprise de construction,"Entreprise de construction, Constructeur immobilier",Noyon,BTP / rénovation,BTP PME 3-15 salariés (France),BTP PME 3-15 salariés (France),,,,,,,,,,,"{""firstName"": ""Habitat"", ""companyName"": ""Habitat ECR"", ""naf"": """", ""city"": ""Noyon"", ""type"": ""Entreprise de construction"", ""niche"": ""BTP PME 3-15 salariés (France)"", ""siren"": """", ""siret"": """", ""service"": ""BTP / rénovation"", ""category"": ""Entreprise de construction"", ""effectif"": """", ""subniche"": ""BTP PME 3-15 salariés (France)"", ""subtypes"": ""Entreprise de construction, Constructeur immobilier"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",BTP,non_valid,excluded:constructeur immobilier@BTP
01a0b551-a630-70ab-aae2-5e285cdf465b,pif.soissons@orange.fr,Pavillons,,Pavillons d'Ile de France agence de Noyon,pavillons-idf.fr/noyon-sous-bois-constructeur-maison-oise-agence.html,,,Constructeur immobilier,Constructeur immobilier,"Constructeur immobilier, Constructeur de maisons personnalisées",Noyon,BTP / rénovation,BTP PME 3-15 salariés (France),BTP PME 3-15 salariés (France),,,,,,,,,,,"{""firstName"": ""Pavillons"", ""companyName"": ""Pavillons d'Ile de France agence de Noyon"", ""naf"": """", ""city"": ""Noyon"", ""type"": ""Constructeur immobilier"", ""niche"": ""BTP PME 3-15 salariés (France)"", ""siren"": """", ""siret"": """", ""service"": ""BTP / rénovation"", ""category"": ""Constructeur immobilier"", ""effectif"": """", ""subniche"": ""BTP PME 3-15 salariés (France)"", ""subtypes"": ""Constructeur immobilier, Constructeur de maisons personnalisées"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",BTP,non_valid,excluded:constructeur immobilier@BTP
01a0b551-a630-70ab-aae2-5e2d19cfd4bb,contact@batinex.fr,Batinex,,Batinex,batinex.fr,,,Constructeur immobilier,Constructeur immobilier,"Constructeur immobilier, Société de travaux publics",Paris,BTP / rénovation,BTP PME 3-15 salariés (France),BTP PME 3-15 salariés (France),,,,,,,,,,,"{""firstName"": ""Batinex"", ""companyName"": ""Batinex"", ""naf"": """", ""city"": ""Paris"", ""type"": ""Constructeur immobilier"", ""niche"": ""BTP PME 3-15 salariés (France)"", ""siren"": """", ""siret"": """", ""service"": ""BTP / rénovation"", ""category"": ""Constructeur immobilier"", ""effectif"": """", ""subniche"": ""BTP PME 3-15 salariés (France)"", ""subtypes"": ""Constructeur immobilier, Société de travaux publics"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",BTP,non_valid,excluded:constructeur immobilier@BTP
01a0b551-a630-70ab-aae2-5e320b23556f,auvergnebatimentconstruction63@gmail.com,Auvergne,,Auvergne Bâtiment Construction 63 ABC 63,auvergne-batiment-construction63.fr/%3futm_source%3dgmb,,,Maçon,,"Maçon, Constructeur immobilier, Couvreur, Façadier",Blanzat,BTP / rénovation,BTP PME 3-15 salariés (France),BTP PME 3-15 salariés (France),,,,,,,,,,,"{""firstName"": ""Auvergne"", ""companyName"": ""Auvergne Bâtiment Construction 63 ABC 63"", ""naf"": """", ""city"": ""Blanzat"", ""type"": ""Maçon"", ""niche"": ""BTP PME 3-15 salariés (France)"", ""siren"": """", ""siret"": """", ""service"": ""BTP / rénovation"", ""category"": """", ""effectif"": """", ""subniche"": ""BTP PME 3-15 salariés (France)"", ""subtypes"": ""Maçon, Constructeur immobilier, Couvreur, Façadier"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",BTP,non_valid,excluded:constructeur immobilier@BTP
01a0b551-a771-72ed-8d5b-231a37da54bd,business@1win.xyz,Areva,,Areva Constructions SARL,areva-constructions.com,,,Entreprise de construction,Entreprise de construction,"Entreprise de construction, Constructeur de maisons personnalisées, Constructeur immobilier",Cognac,BTP / rénovation,BTP PME 3-15 salariés (France),BTP PME 3-15 salariés (France),,,,,,,,,,,"{""firstName"": ""Areva"", ""companyName"": ""Areva Constructions SARL"", ""naf"": """", ""city"": ""Cognac"", ""type"": ""Entreprise de construction"", ""niche"": ""BTP PME 3-15 salariés (France)"", ""siren"": """", ""siret"": """", ""service"": ""BTP / rénovation"", ""category"": ""Entreprise de construction"", ""effectif"": """", ""subniche"": ""BTP PME 3-15 salariés (France)"", ""subtypes"": ""Entreprise de construction, Constructeur de maisons personnalisées, Constructeur immobilier"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",BTP,non_valid,excluded:constructeur immobilier@BTP
01a0b551-c544-7033-a109-697f4c8e69e9,v.meurice@genere.fr,GENERE,,GENERE,genere.fr,,,Entreprise de construction,,"Entreprise de construction, Constructeur de structures en béton, Constructeur immobilier",Saint-Maurice,BTP / rénovation,BTP PME 3-15 salariés (France),BTP PME 3-15 salariés (France),,,,,,,,,,,"{""firstName"": ""GENERE"", ""companyName"": ""GENERE"", ""naf"": """", ""city"": ""Saint-Maurice"", ""type"": ""Entreprise de construction"", ""niche"": ""BTP PME 3-15 salariés (France)"", ""siren"": """", ""siret"": """", ""service"": ""BTP / rénovation"", ""category"": """", ""effectif"": """", ""subniche"": ""BTP PME 3-15 salariés (France)"", ""subtypes"": ""Entreprise de construction, Constructeur de structures en béton, Constructeur immobilier"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",BTP,non_valid,excluded:constructeur immobilier@BTP
01a0b551-c544-7033-a109-6991a14fdb49,contact@immoconceptions.fr,Immo,,Immo Conceptions – Maître d'œuvre en Haute-Saône,immoconceptions.fr,,,Entreprise de construction,,"Entreprise de construction, Constructeur de maisons personnalisées, Constructeur immobilier",Saint-Sauveur,BTP / rénovation,BTP PME 3-15 salariés (France),BTP PME 3-15 salariés (France),,,,,,,,,,,"{""firstName"": ""Immo"", ""companyName"": ""Immo Conceptions – Maître d'œuvre en Haute-Saône"", ""naf"": """", ""city"": ""Saint-Sauveur"", ""type"": ""Entreprise de construction"", ""niche"": ""BTP PME 3-15 salariés (France)"", ""siren"": """", ""siret"": """", ""service"": ""BTP / rénovation"", ""category"": """", ""effectif"": """", ""subniche"": ""BTP PME 3-15 salariés (France)"", ""subtypes"": ""Entreprise de construction, Constructeur de maisons personnalisées, Constructeur immobilier"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",BTP,non_valid,excluded:constructeur immobilier@BTP
01a0b551-c6b5-797a-aca5-5437452bc53b,arici@arici.fr,Arici,,Arici,arici.fr,,,Entreprise de construction,,"Entreprise de construction, Maçon, Constructeur de structures en béton, Constructeur immobilier",Marmande,BTP / rénovation,BTP PME 3-15 salariés (France),BTP PME 3-15 salariés (France),,,,,,,,,,,"{""firstName"": ""Arici"", ""companyName"": ""Arici"", ""naf"": """", ""city"": ""Marmande"", ""type"": ""Entreprise de construction"", ""niche"": ""BTP PME 3-15 salariés (France)"", ""siren"": """", ""siret"": """", ""service"": ""BTP / rénovation"", ""category"": """", ""effectif"": """", ""subniche"": ""BTP PME 3-15 salariés (France)"", ""subtypes"": ""Entreprise de construction, Maçon, Constructeur de structures en béton, Constructeur immobilier"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",BTP,non_valid,excluded:constructeur immobilier@BTP
01a0b551-c7f1-7f83-9e5a-d414e8a8775a,aag.helewaut@stadsbader.com,STADSBADER,,STADSBADER CONSTRUCTION,stadsbader.com/fr,,,Entreprise de construction,,"Entreprise de construction, Constructeur de structures en béton, Constructeur immobilier, Entreprise de VRD",Vendeville,BTP / rénovation,BTP PME 3-15 salariés (France),BTP PME 3-15 salariés (France),,,,,,,,,,,"{""firstName"": ""STADSBADER"", ""companyName"": ""STADSBADER CONSTRUCTION"", ""naf"": """", ""city"": ""Vendeville"", ""type"": ""Entreprise de construction"", ""niche"": ""BTP PME 3-15 salariés (France)"", ""siren"": """", ""siret"": """", ""service"": ""BTP / rénovation"", ""category"": """", ""effectif"": """", ""subniche"": ""BTP PME 3-15 salariés (France)"", ""subtypes"": ""Entreprise de construction, Constructeur de structures en béton, Constructeur immobilier, Entreprise de VRD"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",BTP,non_valid,excluded:constructeur immobilier@BTP
01a0b551-c7f1-7f83-9e5a-d41ef3dd20fa,iambatman@gotham.fr,IDEO,,IDEO TRAVAUX - Conseiller en travaux & AMO,ideo-travaux.fr,,,Entreprise de construction,Entreprise de construction,"Entreprise de construction, Consultant, Constructeur immobilier",Sarlat-la-Canéda,BTP / rénovation,BTP PME 3-15 salariés (France),BTP PME 3-15 salariés (France),,,,,,,,,,,"{""firstName"": ""IDEO"", ""companyName"": ""IDEO TRAVAUX - Conseiller en travaux & AMO"", ""naf"": """", ""city"": ""Sarlat-la-Canéda"", ""type"": ""Entreprise de construction"", ""niche"": ""BTP PME 3-15 salariés (France)"", ""siren"": """", ""siret"": """", ""service"": ""BTP / rénovation"", ""category"": ""Entreprise de construction"", ""effectif"": """", ""subniche"": ""BTP PME 3-15 salariés (France)"", ""subtypes"": ""Entreprise de construction, Consultant, Constructeur immobilier"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",BTP,non_valid,excluded:constructeur immobilier@BTP
01a0b551-c7f1-7f83-9e5a-d4240d2cff38,contact@maisonsmca.fr,Maisons,,Maisons MCA - Construction/Rénovation/Extension - Mont-de-Marsan,maisons-mca.com,,,Constructeur de maisons personnalisées,,"Constructeur de maisons personnalisées, Entreprise de construction, Constructeur immobilier",Mont-de-Marsan,BTP / rénovation,BTP PME 3-15 salariés (France),BTP PME 3-15 salariés (France),,,,,,,,,,,"{""firstName"": ""Maisons"", ""companyName"": ""Maisons MCA - Construction/Rénovation/Extension - Mont-de-Marsan"", ""naf"": """", ""city"": ""Mont-de-Marsan"", ""type"": ""Constructeur de maisons personnalisées"", ""niche"": ""BTP PME 3-15 salariés (France)"", ""siren"": """", ""siret"": """", ""service"": ""BTP / rénovation"", ""category"": """", ""effectif"": """", ""subniche"": ""BTP PME 3-15 salariés (France)"", ""subtypes"": ""Constructeur de maisons personnalisées, Entreprise de construction, Constructeur immobilier"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",BTP,non_valid,excluded:constructeur immobilier@BTP
01a0b551-d048-7dc1-92c8-cf60a04ad078,dangam411@gmail.com,Les,,Les Constructions du Valois Senlis,lesconstructionsduvalois.fr,,,Constructeur de maisons personnalisées,Constructeur de maisons personnalisées,"Constructeur de maisons personnalisées, Travaux généraux, Constructeur immobilier, Maçon",Senlis,BTP / rénovation,BTP PME 3-15 salariés (France),BTP PME 3-15 salariés (France),,,,,,,,,,,"{""firstName"": ""Les"", ""companyName"": ""Les Constructions du Valois Senlis"", ""naf"": """", ""city"": ""Senlis"", ""type"": ""Constructeur de maisons personnalisées"", ""niche"": ""BTP PME 3-15 salariés (France)"", ""siren"": """", ""siret"": """", ""service"": ""BTP / rénovation"", ""category"": ""Constructeur de maisons personnalisées"", ""effectif"": """", ""subniche"": ""BTP PME 3-15 salariés (France)"", ""subtypes"": ""Constructeur de maisons personnalisées, Travaux généraux, Constructeur immobilier, Maçon"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",BTP,non_valid,excluded:constructeur immobilier@BTP
01a0b551-d048-7dc1-92c8-cf8b5cf49898,contact@studiolrdesign.fr,Maison,,Maison Loucassie,maisonloucassie.fr,,,Entreprise de construction,Entreprise de construction,"Entreprise de construction, Consultant en construction, Constructeur de maisons personnalisées, Entreprise de terrassement, Travaux généraux, Constructeur immobilier, Plombier, Façadier",Nîmes,BTP / rénovation,BTP PME 3-15 salariés (France),BTP PME 3-15 salariés (France),,,,,,,,,,,"{""firstName"": ""Maison"", ""companyName"": ""Maison Loucassie"", ""naf"": """", ""city"": ""Nîmes"", ""type"": ""Entreprise de construction"", ""niche"": ""BTP PME 3-15 salariés (France)"", ""siren"": """", ""siret"": """", ""service"": ""BTP / rénovation"", ""category"": ""Entreprise de construction"", ""effectif"": """", ""subniche"": ""BTP PME 3-15 salariés (France)"", ""subtypes"": ""Entreprise de construction, Consultant en construction, Constructeur de maisons personnalisées, Entreprise de terrassement, Travaux généraux, Constructeur immobilier, Plombier, Façadier"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",BTP,non_valid,excluded:constructeur immobilier@BTP
01a0b551-d3f2-70e2-b1c4-42538e7960f4,secretariat@artisan-du-vermois.fr,Artisan,,Artisan du Vermois - Maçonnerie Générale - Nancy (54) Construction - Rénovation,artisan-du-vermois.fr,,,Maçon,Maçon,"Maçon, Entreprise de construction, Constructeur immobilier",Laneuveville-devant-Nancy,BTP / rénovation,BTP PME 3-15 salariés (France),BTP PME 3-15 salariés (France),,,,,,,,,,,"{""firstName"": ""Artisan"", ""companyName"": ""Artisan du Vermois - Maçonnerie Générale - Nancy (54) Construction - Rénovation"", ""naf"": """", ""city"": ""Laneuveville-devant-Nancy"", ""type"": ""Maçon"", ""niche"": ""BTP PME 3-15 salariés (France)"", ""siren"": """", ""siret"": """", ""service"": ""BTP / rénovation"", ""category"": ""Maçon"", ""effectif"": """", ""subniche"": ""BTP PME 3-15 salariés (France)"", ""subtypes"": ""Maçon, Entreprise de construction, Constructeur immobilier"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",BTP,non_valid,excluded:constructeur immobilier@BTP
01a0b556-e292-79d0-bbf4-f2ba0cf8acaf,jboisvieux@seinesaintdenis.fr,Conseil,,Conseil départemental de la Seine-Saint-Denis - Immeuble Picasso,seinesaintdenis.fr,,,Centre d'aide sociale,,"Centre d'aide sociale, Centre de conférence, Administration départementale",Bobigny,Gestion de patrimoine,Cabinets conseiller financier (France),Cabinets conseiller financier (France),,,,,,,,,,,"{""firstName"": ""Conseil"", ""companyName"": ""Conseil départemental de la Seine-Saint-Denis - Immeuble Picasso"", ""naf"": """", ""city"": ""Bobigny"", ""type"": ""Centre d'aide sociale"", ""niche"": ""Cabinets conseiller financier (France)"", ""siren"": """", ""siret"": """", ""service"": ""Gestion de patrimoine"", ""category"": ""nan"", ""effectif"": """", ""subniche"": ""Cabinets conseiller financier (France)"", ""subtypes"": ""Centre d'aide sociale, Centre de conférence, Administration départementale"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",CONSEIL_FINANCIER,non_valid,no_match@CONSEIL_FINANCIER
01a0b556-e292-79d0-bbf4-f2bbc18677a4,tristan.roehrig@coutot-roehrig.com,Coutot-Roehrig,,Coutot-Roehrig Paris,coutot-roehrig.com,,,Généalogiste,Généalogiste,"Généalogiste, Services juridiques",Paris,Gestion de patrimoine,Cabinets conseiller financier (France),Cabinets conseiller financier (France),,,,,,,,,,,"{""firstName"": ""Coutot-Roehrig"", ""companyName"": ""Coutot-Roehrig Paris"", ""naf"": """", ""city"": ""Paris"", ""type"": ""Généalogiste"", ""niche"": ""Cabinets conseiller financier (France)"", ""siren"": """", ""siret"": """", ""service"": ""Gestion de patrimoine"", ""category"": ""Généalogiste"", ""effectif"": """", ""subniche"": ""Cabinets conseiller financier (France)"", ""subtypes"": ""Généalogiste, Services juridiques"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",CONSEIL_FINANCIER,non_valid,no_match@CONSEIL_FINANCIER
01a0b556-e292-79d0-bbf4-f2bca7d03809,maria.dos-santos@icade.com,Icade,,Icade,icade.fr,,,Société immobilière,Société immobilière,"Société immobilière, Promoteur immobilier",LA DEFENSE,Gestion de patrimoine,Cabinets conseiller financier (France),Cabinets conseiller financier (France),,,,,,,,,,,"{""firstName"": ""Icade"", ""companyName"": ""Icade"", ""naf"": """", ""city"": ""LA DEFENSE"", ""type"": ""Société immobilière"", ""niche"": ""Cabinets conseiller financier (France)"", ""siren"": """", ""siret"": """", ""service"": ""Gestion de patrimoine"", ""category"": ""Société immobilière"", ""effectif"": """", ""subniche"": ""Cabinets conseiller financier (France)"", ""subtypes"": ""Société immobilière, Promoteur immobilier"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",CONSEIL_FINANCIER,non_valid,excluded:immobilier@CONSEIL_FINANCIER
01a0b556-e292-79d0-bbf4-f2bd360d7296,j.henry@capitalressources.com,Capital,,Capital Ressources,capitalressources.com,,,Cabinet de recrutement,Executive search firm,"Cabinet de recrutement, Agence de recrutement",Boulogne-Billancourt,Gestion de patrimoine,Cabinets conseiller financier (France),Cabinets conseiller financier (France),,,,,,,,,,,"{""firstName"": ""Capital"", ""companyName"": ""Capital Ressources"", ""naf"": """", ""city"": ""Boulogne-Billancourt"", ""type"": ""Cabinet de recrutement"", ""niche"": ""Cabinets conseiller financier (France)"", ""siren"": """", ""siret"": """", ""service"": ""Gestion de patrimoine"", ""category"": ""Executive search firm"", ""effectif"": """", ""subniche"": ""Cabinets conseiller financier (France)"", ""subtypes"": ""Cabinet de recrutement, Agence de recrutement"", ""lead_score"": """", ""annee_creation"": """", ""forme_juridique"": """", ""chiffre_affaires"": """", ""tranche_effectif"": """", ""taille_entreprise"": """"}",CONSEIL_FINANCIER,non_valid,no_match@CONSEIL_FINANCIER
